Date,Open,High,Low,Close,macd_cla,macdsignal_cla,macdhist_cla,macd_sh,macdsignal_sh,macdhist_sh,cci_14,cci_20,rsi_7,rsi_14,rsi_21,CDLXSIDEGAP3METHODS,CDLEVENINGSTAR,CDLMORNINGSTAR,CDLENGULFING,CDLDARKCLOUDCOVER,CDLDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLPIERCING,CDLSHOOTINGSTAR
2015-11-19,2.0540000000000003,2.114,2.0540000000000003,2.086,-0.024634546419491254,-0.009131870101170907,-0.015502676318320347,-0.06741715420577865,-0.06195788121452674,-0.005459272991251908,-50.857351331631016,-78.40859346061887,46.51901916815249,46.40012808562023,45.80339728058153,0,0,0,0,0,0,0,0,0,0,0
2015-11-20,2.082,2.084,2.046,2.06,-0.02599371754368951,-0.012504239589674629,-0.01348947795401488,-0.06615529330807135,-0.06335701857904161,-0.0027982747290297427,-63.7274907815129,-87.99346669521024,42.0918900992158,44.35007963729369,44.53151978065316,0,0,0,0,0,0,0,0,0,0,0
2015-11-23,2.05,2.106,2.042,2.052,-0.027400547141922527,-0.015483501100124208,-0.011917046041798319,-0.06635791249640244,-0.06435731655149522,-0.002000595944907216,-53.76159885795872,-75.63196465399852,40.70141080488248,43.71015531466586,44.13556804419467,0,0,0,0,0,100,0,0,0,0,0
2015-11-24,2.046,2.0580000000000003,1.984,1.995,-0.03273751566313754,-0.018934304012726874,-0.013803211650410666,-0.08108997064282564,-0.06993486791527202,-0.011155102727553615,-110.18518518518536,-115.94061021373746,31.932737218615255,39.35319356557409,41.382805012371584,0,0,0,0,0,0,0,0,0,0,0
2015-11-25,2.0,2.05,1.999,2.04,-0.03295608056536414,-0.021738659323254327,-0.011217421242109817,-0.0763640448342251,-0.07207792688825639,-0.004286117945968712,-82.7322888954579,-89.58106966075057,43.20300526322915,44.09128311125039,44.26444293028179,0,0,0,0,0,0,0,0,0,0,0
2015-11-26,2.06,2.12,2.042,2.114,-0.026848619100551918,-0.022760651278713843,-0.004087967821838075,-0.051418757383731695,-0.06519153705341482,0.013772779669683127,20.838574423480498,-25.50192658689877,56.89554745643095,50.8864557220573,48.625303046660264,0,0,0,0,0,0,0,0,0,0,0
2015-11-27,2.116,2.1319999999999997,2.0540000000000003,2.112,-0.021917147934666925,-0.02259195060990446,0.0006748026752375347,-0.03531582163001845,-0.055232965245616036,0.019917143615597585,66.14039349040667,-14.106369652242126,56.46631432370657,50.707076350539424,48.51757557285755,0,0,0,0,0,100,0,0,0,0,0
2015-11-30,2.11,2.13,2.096,2.116,-0.01748460331256707,-0.02157048115043698,0.0040858778378699105,-0.02341182834749489,-0.04462591961290899,0.021214091265414098,122.08780130143968,7.950885668277568,57.21939016186549,51.078512889816594,48.75598673487463,0,0,0,0,0,100,0,0,0,0,0
2015-12-01,2.104,2.17,2.104,2.112,-0.014131645522459824,-0.02008271402484155,0.005951068502381727,-0.01659428020021192,-0.035282039808676634,0.018687759608464714,149.27761917120824,36.84620316936922,56.08744414326144,50.66735092912307,48.52005942432026,0,0,0,0,0,0,0,0,0,0,0
2015-12-02,2.116,2.124,2.0780000000000003,2.0980000000000003,-0.012460449014285224,-0.018558261022730286,0.006097812008445062,-0.015883337288955524,-0.028815805635436266,0.012932468346480742,65.54054054054,5.821381063390061,51.895396945995344,49.1753307358638,47.67229791094969,0,0,0,-100,0,0,0,0,0,0,0
2015-12-03,2.1,2.136,2.03,2.036,-0.015954976547603472,-0.018037604127704922,0.0020826275801014496,-0.03236379291355451,-0.029998468061475683,-0.0023653248520788296,-9.009900990098606,-40.56018538509096,37.438156298612256,43.11956323505064,44.0901241597203,0,0,0,0,0,0,0,0,0,0,0
2015-12-04,2.0580000000000003,2.062,2.02,2.032,-0.018830119469176676,-0.018196107195999272,-0.0006340122731774041,-0.04325215769731017,-0.034416364606753846,-0.008835793090556321,-77.17338513841656,-85.85810917099238,36.669249527901435,42.753758612246884,43.86683150951164,0,0,0,0,0,0,0,0,0,0,0
2015-12-07,2.05,2.07,2.036,2.06,-0.018634517832583963,-0.01828378932331621,-0.0003507285092677545,-0.041529051122317195,-0.03678726011194163,-0.004741791010375564,-36.757990867579935,-45.667335435176916,45.765810161836654,46.19473978071781,45.881332746974756,0,0,0,0,0,0,0,0,0,0,0
2015-12-08,2.028,2.06,1.992,2.02,-0.021459792700408986,-0.018918989998734766,-0.0025408027016742205,-0.050786186776538234,-0.0414535690001405,-0.009332617776397732,-106.20155038759799,-113.00505050505133,36.92598914915438,42.28450188243457,43.53762234080175,0,0,0,0,0,0,0,0,0,0,0
2015-12-09,2.042,2.042,1.982,2.01,-0.024226491896563562,-0.019980490378300526,-0.004246001518263036,-0.058452046507408095,-0.0471197281692297,-0.011332318338178396,-114.18330773169441,-130.87960074859583,34.95665683903505,41.342329665750924,42.96154980443861,0,0,0,0,0,0,0,0,0,0,0
2015-12-10,2.0,2.032,1.96,1.96,-0.030106652327777983,-0.02200572276819602,-0.008100929559581964,-0.07608514251374432,-0.0567748662840679,-0.019310276229676418,-135.9307359307353,-165.42669584245078,26.66202967052763,36.91349990897596,40.17103225275906,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,1.96,1.972,1.903,1.956,-0.034689608194652166,-0.02454249985348725,-0.010147108341164918,-0.08688958921192369,-0.06681310726001984,-0.020076481951903855,-161.68748868368615,-209.89558232931665,26.084354307442307,36.57592972121114,39.95304355675452,0,0,0,0,0,100,0,0,0,0,0
2015-12-14,1.964,1.976,1.85,1.85,-0.04634076041861768,-0.028902151966513336,-0.01743860845210434,-0.12152776696240863,-0.08505132716081609,-0.03647643980159254,-189.94853163790395,-236.7323754566692,15.620694074830427,29.005925170425307,34.71181102942859,0,0,0,0,0,0,0,0,0,0,0
